NU_INSCRICAO;NU_ANO;TP_FAIXA_ETARIA;TP_SEXO;TP_ESTADO_CIVIL;TP_COR_RACA;TP_NACIONALIDADE;TP_ST_CONCLUSAO;TP_ANO_CONCLUIU;TP_ESCOLA;TP_ENSINO;IN_TREINEIRO;CO_MUNICIPIO_ESC;NO_MUNICIPIO_ESC;CO_UF_ESC;SG_UF_ESC;TP_DEPENDENCIA_ADM_ESC;TP_LOCALIZACAO_ESC;TP_SIT_FUNC_ESC;CO_MUNICIPIO_PROVA;NO_MUNICIPIO_PROVA;CO_UF_PROVA;SG_UF_PROVA;TP_PRESENCA_CN;TP_PRESENCA_CH;TP_PRESENCA_LC;TP_PRESENCA_MT;CO_PROVA_CN;CO_PROVA_CH;CO_PROVA_LC;CO_PROVA_MT;NU_NOTA_CN;NU_NOTA_CH;NU_NOTA_LC;NU_NOTA_MT;TX_RESPOSTAS_CN;TX_RESPOSTAS_CH;TX_RESPOSTAS_LC;TX_RESPOSTAS_MT;TP_LINGUA;TX_GABARITO_CN;TX_GABARITO_CH;TX_GABARITO_LC;TX_GABARITO_MT;TP_STATUS_REDACAO;NU_NOTA_COMP1;NU_NOTA_COMP2;NU_NOTA_COMP3;NU_NOTA_COMP4;NU_NOTA_COMP5;NU_NOTA_REDACAO;Q001;Q002;Q003;Q004;Q005;Q006;Q007;Q008;Q009;Q010;Q011;Q012;Q013;Q014;Q015;Q016;Q017;Q018;Q019;Q020;Q021;Q022;Q023;Q024;Q025;TX_ACERTOS_CN;TX_ACERTOS_CH;TX_ACERTOS_LC;TX_ACERTOS_MT
190001092151;2019;3;F;0;3;1;2;0;2;1;0;1301902;Itacoatiara;13;AM;2;1;1;1301902;Itacoatiara;13;AM;1;1;1;1;505;509;514;518;424.2;510;536.8;450.2;DBEDEDDCEDDACACBEADBCDABBDCECBBCBCDBDDDEECCED;ACACABACDBACEBBCADEDCEBBCCBDCBA*ACEBCEECDCBDB;99999CCBBABABACCDBABEAADDDCEDEEBAEBEBDCAABCCCDEEEE;DACCABDCBAEBADDEECAAECDEABDEEAABEBDCDCACCEDDC;1;DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE;ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB;EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB;DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB;1;120;100;100;120;80;520;H;H;F;F;4;C;A;B;C;A;A;B;A;A;A;A;A;A;A;A;A;A;A;A;A;100000000000000110001000010001001100001100000;111100010110001000010000110000001001010000011;00000101011100100000011110001100000010011010100100;100010000000000110000000000000000010100010000
190001093630;2019;1;F;1;3;1;2;0;2;1;0;1301902;Itacoatiara;13;AM;1;1;1;1301902;Itacoatiara;13;AM;1;1;1;1;506;510;513;517;404.5;456.5;498.2;362.2;EEEBBBDEDBABCCCABDDBCACEBDEBCDBBCBDBBBBDDADDA;ABBCABECCBBDDEACEBDECABAEABBEBCDBAEBCCAADABED;AECBA99999DBBAEBECDEDCDCBEAABCBDDBDBAABDBDBCEADCEC;CCCCAEBDADADAADCCCAADCEBEDCBAEDCBDABDBDBADDBD;0;DEADBAAAEBEECEBCBCBCBDADAEABCEDDDDADCBEECACBC;EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB;ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC;AADDDBEEEBEDDBEBACABCDBABECECACAECDCBDCCEDCDA;1;160;120;120;160;80;640;H;H;A;B;4;B;A;B;C;A;B;B;A;B;A;A;A;A;B;A;A;B;A;A;A;010010000100100010000000000110000000010001000;001100000010001000001011001100100101000001000;10010000000110000001001010110101001000000001000001;000000000001000001100000001000000000000001000
190001093655;2019;2;F;1;4;1;2;0;2;1;0;1301902;Itacoatiara;13;AM;2;1;1;1301902;Itacoatiara;13;AM;1;1;1;1;506;507;511;517;450.2;578.6;580;627.8;ADCCABCDDCAADCEBCCDBBACBDEDDBEDDCEBEDBBEDBCDC;EEBCABABCECDCCDEEBCAEACBEDBECAECDECAADBDACBEB;99999ABDADCCDBDDCAACDAAECDDEEADCACCDEBBAADEBDCCCCE;CABBDEEABDACDDDBAECAAAEDCDBBDDEADECCADECEBBEA;1;DEADBAAAEBEECEBCBCBCBDADAEABCEDDDDADCBEECACBC;BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB;BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB;AADDDBEEEBEDDBEBACABCDBABECECACAECDCBDCCEDCDA;1;160;120;140;120;120;660;H;H;F;F;4;B;A;B;C;A;B;B;A;B;A;A;A;A;A;A;A;B;A;A;A;000000000000000001001000010001110000010100101;000101110000010111110110111011000000111000001;00000110110100010001111111010001011110011101010100;010010100000100110000000000000010001010110001
190001078899;2019;2;M;1;3;1;2;0;2;1;0;1301902;Itacoatiara;13;AM;2;1;1;1301902;Itacoatiara;13;AM;1;1;1;1;506;507;511;517;434.2;455.8;496.4;543.7;DDDCEBDECCACDEDEACBCBBEAACCDCEDCCAEBCBEDDCBEB;CCBCABACEBECECBCABDBCBCECBEDCCECBCDABBECDBCAD;99999CBADEDCBDBECAEEDBCECDAEAEECCEBCCBDDEDEEEDCBBE;EABDDDECAEACDEBBECACABDBCDBACDDBCCABAEEDEADBB;1;DEADBAAAEBEECEBCBCBCBDADAEABCEDDDDADCBEECACBC;BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB;BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB;AADDDBEEEBEDDBEBACABCDBABECECACAECDCBDCCEDCDA;1;160;120;140;160;140;720;H;H;F;F;4;B;A;B;C;A;B;B;A;B;A;A;A;A;B;A;A;B;A;A;A;100000000000010001111000100011100000111000000;000101100001010001001011000010000010000000100;00000010000110000010100111110011000000000100000000;010110100000100101100000000010000100000010000
190001080695;2019;3;F;0;0;1;2;0;2;1;0;1301902;Itacoatiara;13;AM;2;1;1;1301902;Itacoatiara;13;AM;1;1;1;1;503;509;514;515;402.2;443.3;471.7;363.7;CBEEEEBACECECEACDEDAEBCEDBEEACCCBDEAEECDACCCA;CCACABACCCAACBECABAEEAEBAEBADCADAABEAACACABDD;99999EBBBBBCCEECECDBDACCADCCAEBBEEBDBCADECCBECBBEC;BBBDAACCBBCDDEECACBDAAAEAEDEBDCABECDEEECEEBBE;1;AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC;ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB;EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB;EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA;1;120;120;120;180;0;540;H;H;F;F;4;C;A;B;B;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;001000000010100000000001010100000000111000000;011100011010000000000000000111001000000000010;00000001001010000000010000010100000111000011010000;000000000000000000000100001000000000010000100
190001080708;2019;2;M;1;3;1;2;0;2;1;0;1301902;Itacoatiara;13;AM;2;1;1;1301902;Itacoatiara;13;AM;1;1;1;1;505;508;512;518;536.6;543.2;490.3;392.4;BCDCBEBDBDDCCBAAAEBDCBBDBCACEABBBAECBADECADDD;ABABCCBBBCABCCABDCEEADBCABCBABCABCBBCCEABECAC;DAAEC99999CBEBCEECADCAECDEABBBDBCBBCADDBCCDDAABDCA;ECBCADBCBAEDBBCDCBAACCEBCBDCEBBEDEABDBAAAECEC;0;DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE;CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC;BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD;DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB;1;120;140;120;160;80;620;C;E;F;A;12;B;A;B;C;A;A;B;A;B;A;A;A;A;B;A;A;C;A;A;A;001101100001000001101101000000011010011100000;011100110000010011010110000100101000110100111;00000000001101010000110100011010000011110110010010;000010000000101000000000000001000000100100000
190001092266;2019;2;F;1;3;1;2;0;2;1;0;1301902;Itacoatiara;13;AM;2;1;1;1301902;Itacoatiara;13;AM;1;1;1;1;504;508;512;516;377.9;451.9;475;362.8;CDABCAAECCBBAADBCACCCDCDDACCACEAAEBADECDCBBEE;DDAACCBDAAECCDBBEDAAEDCDADCBCBCDCEECDCBCDBAAC;99999ABCAAABDBEBACCBAEABEBABBAECDDEAABCEECBACACDBC;DAADCBBEEABCDDDCBBEDECADACEACDCDBBAACEECBDADB;1;BEEAAEBEEBADEADDADAEABCEDDDBCBCBCCACBCDADCCEB;CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC;BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD;BEDEEEAADBEBACABCDBABECECACADCBDCCEDCDABECDDD;1;100;120;100;120;0;440;H;H;F;F;4;C;A;B;C;A;A;B;A;A;A;A;A;A;A;A;A;A;A;A;A;000000010000011000000010100000000000000000010;001000100010001000001100000100110001010010011;00000000010101000000000011011000000110001100110000;000000000000000000000000000100010000100000010
190001092299;2019;2;F;1;1;1;2;0;2;1;0;1301902;Itacoatiara;13;AM;2;1;1;1301902;Itacoatiara;13;AM;1;1;1;1;504;507;511;516;461.5;451;555.9;567.7;DEDAEECBEABEDCCCBCAECCAEBBDBBDBCBDACCAEDBDBBE;ABACAACEABECABAAABAADACDEDDDEABACADEDBAACBDEB;BDDEC99999BCBEBDABECDACECDAECEECADBAEBCADDDBACCCCB;BABDCDACDCBCAECBCDDDEEBECDBBDBCAEBADDEBBCDBBA;0;BEEAAEBEEBADEADDADAEABCEDDDBCBCBCCACBCDADCCEB;BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB;BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB;BEDEEEAADBEBACABCDBABECECACADCBDCCEDCDABECDDD;1;120;120;120;120;100;580;G;E;D;D;5;C;A;C;D;A;B;B;B;B;A;B;A;A;B;A;B;E;A;B;B;010101001000000000110001001100000011000000000;000100000001000001010110110001000110000000001;11000000001110010111110111111011000010010111010101;100000101000100111000101100010000001000100000
190001093788;2019;3;F;0;0;1;2;0;2;1;0;1301902;Itacoatiara;13;AM;2;1;1;1301902;Itacoatiara;13;AM;1;1;1;1;505;509;514;518;423.2;473.7;530.2;460.9;DDDABADDEBCECDEABECBEDCCBDBBADDDDEEEDCDECCAED;EEABBADEDBAEEDAABAECEEDEBDDBBACBAEADECDBCBADD;99999DEAEABBCBECEBEBDADDCDEBDEAACAEDBCAACACEACCEBC;EBDCABCAADAABBCEDAEAECEAAECCBBBDCEBBCAADBCADD;1;DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE;ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB;EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB;DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB;1;120;120;120;120;0;480;H;H;F;F;4;B;A;B;B;A;B;B;A;A;A;A;A;A;B;A;A;B;A;A;A;101000000000001001000010010000000010001100100;001000000110010011000000000000011000101100110;00000000011011000010010100101100000111010010010100;010010000101101100000000001001010000000000000
190001069141;2019;7;F;1;3;1;2;0;2;1;0;1301902;Itacoatiara;13;AM;2;1;1;1301902;Itacoatiara;13;AM;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;B;B;A;A;4;B;A;B;C;A;B;B;A;B;A;A;A;A;B;A;B;B;A;A;B;;;;
190001070634;2019;6;F;1;3;1;2;0;2;1;0;1301902;Itacoatiara;13;AM;2;1;1;1301902;Itacoatiara;13;AM;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;B;B;C;B;3;C;A;B;C;A;A;B;A;A;A;B;A;A;B;A;A;C;A;A;A;;;;
190001069076;2019;4;F;1;3;1;2;0;2;1;0;1301902;Itacoatiara;13;AM;2;1;1;1301902;Itacoatiara;13;AM;1;1;1;1;504;508;512;516;532.7;531;580.3;370.4;CBEADDCCEBDDEDCBBCDDADBCDCDBACCBEDCCBEBBBBCDC;ABCACDBDCAEEACCBBCECEBBEAAEAECCCBEDDCECBCCDAB;99999BBCABCBDCAEEEBCCBBACEDEBBDDEDAACDDAECCCCAAACD;DCDECCEDCDACBBCABCEBCBCCECBDBACCCBDEDCECCABBC;1;BEEAAEBEEBADEADDADAEABCEDDDBCBCBCCACBCDADCCEB;CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC;BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD;BEDEEEAADBEBACABCDBABECECACADCBDCCEDCDABECDDD;1;120;120;120;120;80;560;H;H;F;F;4;C;A;B;B;A;B;B;A;A;A;A;A;A;B;A;A;B;A;A;A;001100001101100000001000101100110001100000100;010001101011010001001010010000101000101000010;00000100001100110011100000101011101101101100111011;001100000000000000000010000000001000000000000
190001070544;2019;2;F;1;3;1;2;0;2;1;0;1301902;Itacoatiara;13;AM;2;1;1;1301902;Itacoatiara;13;AM;1;1;1;1;505;508;512;518;538.3;524.6;513.5;526.8;DAABBCEBCDBCDBEBBEBBDBCBBAABCBBABDEBDDDECAECE;DBAAADAADECBACBBDCDDAADBBAEDDBCADDEECDBBDABAC;99999BECAECDBBEACCADCABBDCAEBDDADBDACDCEECCECACDDE;DCBCADADEADBBEADABCADCEBADCEDCEDABBCDCBECEAEB;1;DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE;CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC;BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD;DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB;1;120;120;120;140;120;620;H;H;F;F;4;C;A;B;C;A;B;B;A;A;A;A;A;A;A;A;A;B;A;A;A;110000011001001101100110000001001010001100001;011011000100011011000001010000100000100011011;00000100001001001000110000001010000101001101110000;100010100000110000000000011000111000100010001
190001070546;2019;2;F;1;3;1;2;0;2;1;0;1301902;Itacoatiara;13;AM;2;1;1;1301902;Itacoatiara;13;AM;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;H;H;F;F;5;C;A;B;C;A;A;B;A;A;A;A;A;A;A;A;A;A;A;A;A;;;;
190001077217;2019;3;F;0;0;1;2;0;2;1;0;1301902;Itacoatiara;13;AM;2;1;1;1301902;Itacoatiara;13;AM;1;1;1;1;503;510;513;515;336.4;436.3;496.1;448.4;DCEBDECDCABDDCAECADDEEADCABDDBEBABBBCEACABDCA;BACAACDCCBAADCAECCABBCADDAACDDCEDECBCAECDBBAB;99999EDAABBDBCEDEBAEBBDADEABAECEBADCCABCBDECDABDDE;AEAEDCBCADBCBBEDADCCBACBACAEAEDBEBCADCDCECABB;1;AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC;EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB;ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC;EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA;1;140;120;120;120;0;500;H;H;F;F;4;B;A;B;B;A;B;B;A;A;A;A;A;A;B;A;A;B;A;A;A;001000000000000000010010000000000101010000000;000000100000001011100000000000100011010000001;00000001000011000011001000100000001100000011001000;010010001000000000100110000001100000100000000
190001070691;2019;2;M;1;3;1;2;0;2;1;0;1301902;Itacoatiara;13;AM;2;1;1;1301902;Itacoatiara;13;AM;1;1;1;1;504;507;511;516;382.5;501.1;454.5;455.9;CBDCDEAEAECBAEBEDEDEAEEEBCEEACEDCACEEABDEABED;EAECABAEDEADADECBCCEDBCAADBEEACBDCEACDAEEEECD;99999CBABEBADBAEADBEDACBBCCCEEDCABCABEAACECBACECDB;ECADCDCEEDCAAEDCBDACAEBEAEACEEDAEAEAEDCAEDBDC;1;BEEAAEBEEBADEADDADAEABCEDDDBCBCBCCACBCDADCCEB;BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB;BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB;BEDEEEAADBEBACABCDBABECECACADCBDCCEDCDABECDDD;1;120;40;40;120;20;340;H;H;F;F;5;A;A;B;C;A;A;B;B;A;A;A;A;A;A;A;A;A;A;A;A;000001010000000000011001000000001000000000010;010101100000001000100010011001010000010000000;00000010001000100000110000000001001001110001010101;000000000000100001000101000000000010010010010
190001072250;2019;2;M;1;3;1;2;0;2;1;0;1301902;Itacoatiara;13;AM;2;1;1;1301902;Itacoatiara;13;AM;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;;H;H;F;F;4;B;A;B;B;A;A;B;A;A;A;A;A;A;B;A;A;B;A;A;A;;;;
190001073844;2019;3;M;0;0;1;2;0;2;1;0;1301902;Itacoatiara;13;AM;2;1;1;1301902;Itacoatiara;13;AM;1;1;1;1;505;508;512;518;342.3;363.2;497.4;446.4;BCBBBCBDAABBBBCCBBCABCBCBEEEEDCBDDBBCBEDBBCBC;BACBBBAECBCBABCCEDACBBBBBBCBBACBBCBBBCEEBDCBC;99999EAEABAABBCBACCCCCCBDBAABCEBBBAACDBBECBCCADDBA;CBCBBCBBBBBCDCBBCCCCCCBCCBCCCCCCCBCCBCCCCBACB;1;DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE;CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC;BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD;DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB;1;100;120;120;100;40;480;H;H;F;F;4;C;A;B;B;A;B;A;A;B;A;A;A;A;B;A;A;B;A;A;A;000000100000100000010000000000110000000000000;000100001000000000000011000111101000010000101;00000000000001000001100001001100001101011100110000;010101010010000000010001001000000000001010011
190001073873;2019;1;M;1;1;1;2;0;2;1;0;1301902;Itacoatiara;13;AM;2;1;1;1301902;Itacoatiara;13;AM;1;1;1;1;505;509;514;518;360;443.9;404.8;413.4;BDABEBADEDEBCACBABEBCBABDAEBBECADCABDCDABCCDA;ECAECDACBABACBDAEAEADECBCBACDECABDCDACDCAECAB;CBEBB99999BDAEBDBADBAEDDDBACACABEBEAEBAAECACBECBAE;AEDCADBCAEADECADEBABABCBAECBCDABAEDDCCAEBDCDA;0;DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE;ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB;EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB;DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB;1;100;120;140;160;0;520;B;E;A;B;3;B;A;B;B;A;A;B;A;A;A;A;A;A;B;A;A;B;A;A;A;000000000000000100001100100000100100001000000;011000010000000001000000100010000110001001001;01000000001000001000100111010000010000010000000000;000010000000000010000010001000001011000000000
190001073885;2019;1;F;1;3;1;2;0;2;1;0;1301902;Itacoatiara;13;AM;2;1;1;1301902;Itacoatiara;13;AM;1;1;1;1;504;507;511;516;529.8;476.2;513.3;510.1;ADEAEDBEADBDEEBBAEEEAAACBACBCCCCEDCCBDBBDBCEC;CCECDBCCABDAEACACDCACACACDDBBBCBACEDACAADCCDD;99999EBCBDCABACBAADEDACEDDACEECCCDAEEBAECDBDDBCCDB;CACEBBAECCCCADBDBDEAEEBCDDBBBACDEABBCDCEEAABC;1;BEEAAEBEEBADEADDADAEABCEDDDBCBCBCCACBCDADCCEB;BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB;BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB;BEDEEEAADBEBACABCDBABECECACADCBDCCEDCDABECDDD;1;120;120;120;120;0;480;H;H;F;F;4;B;A;B;B;A;B;B;A;B;A;A;A;A;B;A;A;B;A;A;A;001100110001100010011000000110100001100010110;000101000010000000111110010000010000100000110;00000011010011000000110101100001000010100100000101;000100100000100001010100000000010000110010000
190001082799;2019;3;M;1;3;1;2;0;2;;0;1301902;Itacoatiara;13;AM;1;1;1;1301902;Itacoatiara;13;AM;1;1;1;1;503;509;514;515;545.2;525.2;526.7;472.2;CDDDCEDECCCEADECBBBABEADABEEBBABEDDDEAEEBEBDC;CCABCECCABAAACBEEACAB.DEACEAADEABEEEDCEDDDDDD;DBBDD99999EDCCCCEBEDAAADEEDEDECBBBBEEDBACCCCDEEEEE;ECBDDEDCACCCAAECBABCDDBEAEAEBACABCAAACEDBACAB;0;AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC;ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB;EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB;EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA;1;100;40;40;100;20;300;E;E;B;B;6;A;A;B;C;A;B;B;A;B;B;A;A;A;B;B;A;E;A;A;A;000000110010010010100010110110001000100110011;011001010110101001101000010100100000000000010;01101000000010100010111100001110010000010010000100;100010001100000010000000000000000000000100010
190001082817;2019;2;M;1;3;1;2;0;2;1;0;1301902;Itacoatiara;13;AM;2;1;1;1301902;Itacoatiara;13;AM;1;1;1;1;505;509;514;518;393.5;468.7;500.3;417.5;ADACCCACBBEBEBCAABCBBEABCBDBACDCBEAEDEDDCAAAE;CEBCABBCACACDAAAECBADBADDBDAEEABBACDAEAEADCDB;99999DDBABBADBBCCDEBADADCBECAECAABAAEACDDBEEABBCCC;ADBCAADDCCEBDEAECDAACCEACEBDECAEBDCCACBCEEBDC;1;DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE;ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB;EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB;DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB;1;100;120;60;80;0;360;H;H;F;F;5;C;A;B;C;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;000110000000000000000000001000001000001000111;000100110010000000000110000100010010010000011;00000001001101000110101101110110011000000000000010;000010001000010100000000000100000000000000000
190001082823;2019;4;F;0;0;1;2;0;2;1;0;1301902;Itacoatiara;13;AM;2;1;1;1301902;Itacoatiara;13;AM;1;1;1;1;505;508;512;518;383.3;362.3;450.2;443.9;BEEBBECEAEDCEAEAADBBECCCDBDCBCBEDEECDDEEECDED;BBACAECEEDAACDABAAEDCBECBBCEBBACEDBAABDBAEDAE;99999EEDDEDDABDBDDAEBCACBCACBCAAEBCAADBBCAACEBBDBB;AEBCADEABDEEDDDEABEABCADCCBDCCCACDCBCEEEBDDDD;1;DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE;CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC;BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD;DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB;1;120;120;140;120;60;560;H;H;F;F;4;C;A;B;B;A;B;B;A;A;A;A;A;A;B;A;A;B;A;A;A;000001000001001000100010101000000010000100000;011010000000000000000000000010000000000000010;00000000000011000000000100001100100111010000000000;000010000100000100001000000100000000010000000
190001078977;2019;2;F;1;3;1;2;0;2;1;0;1301902;Itacoatiara;13;AM;2;1;1;1301902;Itacoatiara;13;AM;1;0;0;1;506;;;517;356.9;;;452.6;EDCBACCADDAEBACBBCDBCCCEDAECCBBCADECCBECBDACB;;;ADBACBDBCAEAEDCCCDADBDDBADBCCBDECDBACECDCDCBD;1;DEADBAAAEBEECEBCBCBCBDADAEABCEDDDDADCBEECACBC;;;AADDDBEEEBEDDBEBACABCDBABECECACAECDCBDCCEDCDA;;;;;;;;H;H;F;F;4;B;A;B;B;A;B;B;A;A;A;A;A;A;B;A;A;B;A;A;A;000000010001000011000000000010000100111000000;;;100001000010000000100100000010000000001001100
190001093833;2019;4;M;1;3;1;2;0;2;1;0;1301902;Itacoatiara;13;AM;2;1;1;1301902;Itacoatiara;13;AM;1;1;1;1;504;507;511;516;418.5;534.4;485.7;401.5;CADACECCBDDDBDCDDDADCBAECDCDDCBDCECCCBBCBDBED;CDDCEBAEABEEBBCCEDCADACEBDBDBABCBCEDACBCEAEAB;99999DBDECDDEBAACCEDCBBEABAECACCEADADEAAADCDCDECDE;DAEBCAEECCDCABDDCEEDCDCCCEBEEBCDECBCCDEBEABBD;1;BEEAAEBEEBADEADDADAEABCEDDDBCBCBCCACBCDADCCEB;BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB;BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB;BEDEEEAADBEBACABCDBABECECACADCBDCCEDCDABECDDD;1;140;120;140;140;40;580;H;H;F;F;4;C;A;B;B;A;A;B;A;B;A;A;A;A;B;A;A;B;A;A;A;000101000001000101100101010000001001000000010;000101100000100010110111011001000000101001001;00000010000000100010000100111001000001111100000100;000000000000100010000010100000010100110110001
190001093849;2019;2;M;1;3;1;2;0;2;1;0;1301902;Itacoatiara;13;AM;2;1;1;1301902;Itacoatiara;13;AM;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;;E;E;C;D;5;B;A;B;C;A;B;B;A;A;A;A;A;A;A;B;A;D;A;A;B;;;;
190001080754;2019;2;F;1;3;1;2;0;2;1;0;1301902;Itacoatiara;13;AM;2;1;1;1301902;Itacoatiara;13;AM;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;H;H;F;F;4;B;A;B;B;A;B;B;A;A;A;A;A;A;B;A;A;B;A;A;A;;;;
190001082750;2019;3;F;1;3;1;2;0;2;;0;1301902;Itacoatiara;13;AM;1;1;1;1301902;Itacoatiara;13;AM;1;1;1;1;503;510;513;515;524.3;481.8;511.1;557.4;AEEDBCDCABCDEDEDBDBCDEBEABDEDBBABCBCAEDCBCBBA;ABDCDCDBCABAECAACEBBBAEDBDEBECAACBCEBEDBDBAEA;AEBBA99999ABBCBDCACECBCEDCAEBCEBECABCDDADCAEEACBDE;DABACDADABCABDDBCEAACDBCACDECEECEACABDCCADCAC;0;AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC;EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB;ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC;EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA;1;120;120;100;100;80;520;H;H;F;B;4;C;A;C;D;A;C;B;B;B;B;B;A;A;C;B;A;D;A;B;A;101001101010010110100001110100100000010010000;000100110010001010000000010101011010001100000;10110000001111100101100000100100110000100000000100;000100001000010001001000001011010100001001010
